elapsed.time,key_resp.keys,key_resp.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,instrAXCPTLoop.thisRepN,instrAXCPTLoop.thisTrialN,instrAXCPTLoop.thisN,instrAXCPTLoop.thisIndex,instrAXCPTLoop.ran,AXCPT_resp.keys,AXCPT_resp.corr,AXCPT_resp.rt,AXCPTtrialsLoop.thisRepN,AXCPTtrialsLoop.thisTrialN,AXCPTtrialsLoop.thisN,AXCPTtrialsLoop.thisIndex,AXCPTtrialsLoop.ran,trialNumber,trial,cueType,probeType,trialType,corrResponse,break1.duration,restBreak1_key_resp.keys,restBreak1_key_resp.rt,key_resp_3.keys,key_resp_3.rt,instrNBackLoop.thisRepN,instrNBackLoop.thisTrialN,instrNBackLoop.thisN,instrNBackLoop.thisIndex,instrNBackLoop.ran,NBack_resp_1.keys,NBackTargetLoop.thisRepN,NBackTargetLoop.thisTrialN,NBackTargetLoop.thisN,NBackTargetLoop.thisIndex,NBackTargetLoop.ran,NBack_resp_2.keys,NBack_resp_2.corr,NBack_resp_2.rt,NBackTrialsLoop.thisRepN,NBackTrialsLoop.thisTrialN,NBackTrialsLoop.thisN,NBackTrialsLoop.thisIndex,NBackTrialsLoop.ran,break2.duration,restBreak2_key_resp.keys,restBreak2_key_resp.rt,key_resp_4.keys,key_resp_4.rt,instrSearchLoop.thisRepN,instrSearchLoop.thisTrialN,instrSearchLoop.thisN,instrSearchLoop.thisIndex,instrSearchLoop.ran,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,searchLoop.thisRepN,searchLoop.thisTrialN,searchLoop.thisN,searchLoop.thisIndex,searchLoop.ran,cond,targetLetter,break3.duration,restBreak3_key_resp.keys,restBreak3_key_resp.rt,key_resp_5.keys,key_resp_5.rt,instrMentRotaLoop.thisRepN,instrMentRotaLoop.thisTrialN,instrMentRotaLoop.thisN,instrMentRotaLoop.thisIndex,instrMentRotaLoop.ran,MROT_resp.keys,MROT_resp.corr,MROT_resp.rt,mentRotTrialsLooop.thisRepN,mentRotTrialsLooop.thisTrialN,mentRotTrialsLooop.thisN,mentRotTrialsLooop.thisIndex,mentRotTrialsLooop.ran,imagefile,orientation,end_resp.keys,end_resp.rt
1142.165,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.3661,12,0,12,0,1,,,,,,,,,,,,
1142.3796,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.193,13,0,13,0,1,,,,,,,,,,,,
1142.5133,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.1169,14,0,14,0,1,,,,,,,,,,,,
1142.7952,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.2583,15,0,15,0,1,,,,,,,,,,,,
1145.2469,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.4315,16,0,16,0,1,,,,,,,,,,,,
1145.4797,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.2204,17,0,17,0,1,,,,,,,,,,,,
1145.6471,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.1521,18,0,18,0,1,,,,,,,,,,,,
1145.8471,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.1875,19,0,19,0,1,,,,,,,,,,,,
1146.9306,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0645,20,0,20,0,1,,,,,,,,,,,,
1148.6658,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.727,21,0,21,0,1,,,,,,,,,,,,
1151.8827,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,3.3892,0,0,0,4,1,1_150.jpg,150,,
1157.6005,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.4731,0,1,1,22,1,19_50.jpg,50,,
1162.3863,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,3.8048,0,2,2,13,1,8_150_R.jpg,150,,
1168.7069,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.4074,0,3,3,92,1,48_150.jpg,150,,
1173.4279,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.4581,0,4,4,71,1,31_50_R.jpg,50,,
1178.1968,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.3621,0,5,5,15,1,8_50_R.jpg,50,,
1183.868,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.3728,0,6,6,55,1,29_50_R.jpg,50,,
1189.5567,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,1.3733,0,7,7,32,1,23_0.jpg,0,,
1193.2404,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.9626,0,8,8,5,1,1_150_R.jpg,150,,
1197.5122,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.7454,0,9,9,86,1,43_50.jpg,50,,
1201.5645,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.148,0,10,10,16,1,19_0.jpg,0,,
1206.0188,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.0271,0,11,11,25,1,21_0_R.jpg,0,,
1211.362,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.724,0,12,12,33,1,23_0_R.jpg,0,,
1215.3978,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,2.3865,0,13,13,36,1,23_150.jpg,150,,
1220.1005,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.4917,0,14,14,58,1,30_100.jpg,100,,
1225.9048,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.6604,0,15,15,34,1,23_100.jpg,100,,
1231.8758,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.8205,0,16,16,56,1,30_0.jpg,0,,
1236.0113,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.0368,0,17,17,54,1,29_50.jpg,50,,
1241.3645,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4046,0,18,18,6,1,1_50.jpg,50,,
1245.0849,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.08,0,19,19,43,1,25_100_R.jpg,100,,
1249.4715,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.2136,0,20,20,83,1,43_100_R.jpg,100,,
1253.9901,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.7742,0,21,21,77,1,39_150_R.jpg,150,,
1259.0829,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.3123,0,22,22,69,1,31_150_R.jpg,150,,
1263.7055,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.2254,0,23,23,89,1,48_0_R.jpg,0,,
1268.2402,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.3603,0,24,24,18,1,19_100.jpg,100,,
1271.9115,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2502,0,25,25,24,1,21_0.jpg,0,,
1275.4794,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,2.3719,0,26,26,28,1,21_150.jpg,150,,
1280.1657,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4537,0,27,27,1,1,1_0_R.jpg,0,,
1283.9345,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,2.7222,0,28,28,7,1,1_50_R.jpg,50,,
1288.9708,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.8947,0,29,29,72,1,39_0.jpg,0,,
1294.1756,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.2649,0,30,30,59,1,30_100_R.jpg,100,,
1298.7454,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.3004,0,31,31,64,1,31_0.jpg,0,,
1304.3618,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.0314,0,32,32,37,1,23_150_R.jpg,150,,
1308.7033,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.9108,0,33,33,8,1,8_0.jpg,0,,
1311.922,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,4.3821,0,34,34,87,1,43_50_R.jpg,50,,
1318.617,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.6542,0,35,35,79,1,39_50_R.jpg,50,,
1323.5864,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.5718,0,36,36,88,1,48_0.jpg,0,,
1327.4729,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.8561,0,37,37,73,1,39_0_R.jpg,0,,
1333.6413,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.2394,0,38,38,75,1,39_100_R.jpg,100,,
1338.1959,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.4877,0,39,39,70,1,31_50.jpg,50,,
1342.0007,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.501,0,40,40,10,1,8_100.jpg,100,,
1345.8187,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.1469,0,41,41,41,1,25_0_R.jpg,0,,
1350.272,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.8786,0,42,42,11,1,8_100_R.jpg,100,,
1354.4569,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.3117,0,43,43,67,1,31_100_R.jpg,100,,
1360.0871,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.9208,0,44,44,17,1,19_0_R.jpg,0,,
1364.3233,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,3.1691,0,45,45,50,1,29_100.jpg,100,,
1369.8103,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.9344,0,46,46,39,1,23_50_R.jpg,50,,
1374.0616,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.2372,0,47,47,57,1,30_0_R.jpg,0,,
1377.6131,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.6018,0,48,48,19,1,19_100_R.jpg,100,,
1381.5337,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1.6379,0,49,49,47,1,25_50_R.jpg,50,,
1385.4851,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,2.9375,0,50,50,63,1,30_50_R.jpg,50,,
1390.7392,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.1891,0,51,51,60,1,30_150.jpg,150,,
1395.2433,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.8958,0,52,52,3,1,1_100_R.jpg,100,,
1399.4449,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.9305,0,53,53,38,1,23_50.jpg,50,,
1403.6852,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2042,0,54,54,0,1,1_0.jpg,0,,
1407.2004,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,0,2.0983,0,55,55,62,1,30_50.jpg,50,,
1411.6079,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4056,0,56,56,51,1,29_100_R.jpg,100,,
1415.3313,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.7556,0,57,57,95,1,48_50_R.jpg,50,,
1419.4006,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.5045,0,58,58,27,1,21_100_R.jpg,100,,
1424.219,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,0,1.8712,0,59,59,23,1,19_50_R.jpg,50,,
1428.4062,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.3682,0,60,60,90,1,48_100.jpg,100,,
1433.0913,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.2194,0,61,61,40,1,25_0.jpg,0,,
1437.6299,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,4.1369,0,62,62,46,1,25_50.jpg,50,,
1444.0833,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.575,0,63,63,42,1,25_100.jpg,100,,
1447.9699,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,2.5977,0,64,64,61,1,30_150_R.jpg,150,,
1452.8663,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,3.8859,0,65,65,45,1,25_150_R.jpg,150,,
1487.5979,,,,,,,,lucy_pilot,2024-01-11_13h48.10.726,Mental Fatigue Training Session,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,29.6947
